time, susceptible, exposed, symptomatic_infective, asymptomatic_infective, quarantined_susceptible, quarantined_exposed, quarantined_infective, recovered, deceased
39.980000000000004, 1055681.36, 27861.53, 7588.56, 4096.94, 9828805.67, 0.13, 9647.03, 148238.55, 10.03
39.989999999999995, 1055775.88, 27860.04, 7587.99, 4096.45, 9828672.83, 0.13, 9645.88, 148280.55, 10.03
40.0, 1055870.32, 27858.55, 7587.42, 4095.97, 9828540.08, 0.13, 9644.74, 148322.55, 10.03
40.010000000000005, 1055964.66, 27857.06, 7586.85, 4095.48, 9828407.42, 0.13, 9643.59, 148364.55, 10.04
40.019999999999996, 1056058.92, 27855.58, 7586.28, 4094.99, 9828274.85, 0.13, 9642.44, 148406.54, 10.04
40.03, 1056153.1, 27854.1, 7585.71, 4094.51, 9828142.37, 0.13, 9641.3, 148448.53, 10.04
40.04, 1056247.18, 27852.62, 7585.14, 4094.03, 9828009.97, 0.13, 9640.15, 148490.52, 10.05
40.05, 1056341.17, 27851.14, 7584.58, 4093.54, 9827877.67, 0.13, 9639.01, 148532.5, 10.05
40.06, 1056435.08, 27849.66, 7584.01, 4093.06, 9827745.45, 0.13, 9637.86, 148574.48, 10.05
40.07, 1056528.9, 27848.19, 7583.45, 4092.57, 9827613.32, 0.13, 9636.72, 148616.45, 10.05
40.08, 1056622.63, 27846.72, 7582.88, 4092.09, 9827481.28, 0.13, 9635.58, 148658.42, 10.06
40.09, 1056716.27, 27845.25, 7582.32, 4091.61, 9827349.33, 0.13, 9634.43, 148700.39, 10.06
40.1, 1056809.83, 27843.78, 7581.76, 4091.13, 9827217.46, 0.13, 9633.29, 148742.35, 10.06
40.11, 1056903.29, 27842.31, 7581.2, 4090.65, 9827085.68, 0.13, 9632.15, 148784.31, 10.07
40.120000000000005, 1056996.67, 27840.85, 7580.64, 4090.16, 9826953.99, 0.13, 9631.01, 148826.26, 10.07
40.129999999999995, 1057089.96, 27839.39, 7580.08, 4089.68, 9826822.39, 0.13, 9629.87, 148868.21, 10.07
40.14, 1057183.17, 27837.93, 7579.52, 4089.2, 9826690.88, 0.13, 9628.73, 148910.16, 10.08
40.15, 1057276.28, 27836.47, 7578.96, 4088.72, 9826559.45, 0.13, 9627.59, 148952.1, 10.08
40.16, 1057369.31, 27835.01, 7578.4, 4088.24, 9826428.11, 0.13, 9626.45, 148994.04, 10.08
40.17, 1057462.25, 27833.56, 7577.85, 4087.77, 9826296.86, 0.13, 9625.31, 149035.97, 10.09
40.18, 1057555.1, 27832.11, 7577.29, 4087.29, 9826165.7, 0.13, 9624.18, 149077.91, 10.09
40.19, 1057647.87, 27830.66, 7576.74, 4086.81, 9826034.62, 0.13, 9623.04, 149119.83, 10.09
40.2, 1057740.54, 27829.21, 7576.18, 4086.33, 9825903.63, 0.13, 9621.9, 149161.76, 10.09
40.21, 1057833.14, 27827.77, 7575.63, 4085.85, 9825772.73, 0.13, 9620.77, 149203.68, 10.1
40.22, 1057925.64, 27826.32, 7575.07, 4085.38, 9825641.92, 0.13, 9619.63, 149245.59, 10.1
40.230000000000004, 1058018.05, 27824.88, 7574.52, 4084.9, 9825511.19, 0.13, 9618.5, 149287.5, 10.1
40.239999999999995, 1058110.38, 27823.44, 7573.97, 4084.42, 9825380.55, 0.13, 9617.37, 149329.41, 10.11
40.25, 1058202.62, 27822.01, 7573.42, 4083.95, 9825250.0, 0.13, 9616.23, 149371.32, 10.11
40.260000000000005, 1058294.78, 27820.57, 7572.87, 4083.47, 9825119.53, 0.13, 9615.1, 149413.22, 10.11
40.269999999999996, 1058386.84, 27819.14, 7572.32, 4083.0, 9824989.16, 0.13, 9613.97, 149455.11, 10.12
40.28, 1058478.82, 27817.71, 7571.77, 4082.52, 9824858.87, 0.13, 9612.84, 149497.01, 10.12
40.29, 1058570.72, 27816.28, 7571.23, 4082.05, 9824728.66, 0.13, 9611.71, 149538.9, 10.12
40.3, 1058662.52, 27814.85, 7570.68, 4081.57, 9824598.55, 0.13, 9610.58, 149580.78, 10.13
40.31, 1058754.24, 27813.43, 7570.13, 4081.1, 9824468.52, 0.13, 9609.45, 149622.66, 10.13
40.32, 1058845.87, 27812.0, 7569.59, 4080.62, 9824338.57, 0.13, 9608.32, 149664.54, 10.13
40.33, 1058937.42, 27810.58, 7569.04, 4080.15, 9824208.72, 0.13, 9607.19, 149706.42, 10.13
40.34, 1059028.88, 27809.16, 7568.5, 4079.68, 9824078.95, 0.13, 9606.06, 149748.29, 10.14
40.35, 1059120.25, 27807.74, 7567.96, 4079.21, 9823949.27, 0.13, 9604.93, 149790.15, 10.14
40.36, 1059211.53, 27806.33, 7567.42, 4078.74, 9823819.67, 0.13, 9603.81, 149832.02, 10.14
40.370000000000005, 1059302.73, 27804.92, 7566.88, 4078.26, 9823690.16, 0.13, 9602.68, 149873.88, 10.15
40.379999999999995, 1059393.84, 27803.51, 7566.33, 4077.79, 9823560.74, 0.13, 9601.55, 149915.73, 10.15
40.39, 1059484.87, 27802.1, 7565.79, 4077.32, 9823431.41, 0.13, 9600.43, 149957.58, 10.15
40.4, 1059575.81, 27800.69, 7565.26, 4076.85, 9823302.16, 0.13, 9599.31, 149999.43, 10.16
40.41, 1059666.66, 27799.28, 7564.72, 4076.38, 9823172.99, 0.13, 9598.18, 150041.27, 10.16
40.42, 1059757.43, 27797.88, 7564.18, 4075.91, 9823043.92, 0.13, 9597.06, 150083.11, 10.16
40.43, 1059848.11, 27796.48, 7563.64, 4075.45, 9822914.93, 0.13, 9595.94, 150124.95, 10.17
40.44, 1059938.7, 27795.08, 7563.11, 4074.98, 9822786.02, 0.13, 9594.81, 150166.78, 10.17
40.45, 1060029.21, 27793.68, 7562.57, 4074.51, 9822657.21, 0.13, 9593.69, 150208.61, 10.17
40.46, 1060119.63, 27792.29, 7562.04, 4074.04, 9822528.48, 0.13, 9592.57, 150250.44, 10.17
40.47, 1060209.96, 27790.89, 7561.5, 4073.57, 9822399.83, 0.13, 9591.45, 150292.26, 10.18
40.480000000000004, 1060300.21, 27789.5, 7560.97, 4073.11, 9822271.27, 0.13, 9590.33, 150334.08, 10.18
40.489999999999995, 1060390.38, 27788.11, 7560.44, 4072.64, 9822142.8, 0.13, 9589.21, 150375.89, 10.18
40.5, 1060480.45, 27786.73, 7559.91, 4072.17, 9822014.41, 0.13, 9588.1, 150417.7, 10.19
40.510000000000005, 1060570.44, 27785.34, 7559.37, 4071.71, 9821886.11, 0.13, 9586.98, 150459.51, 10.19
40.519999999999996, 1060660.35, 27783.96, 7558.84, 4071.24, 9821757.9, 0.13, 9585.86, 150501.31, 10.19
40.53, 1060750.17, 27782.57, 7558.32, 4070.78, 9821629.77, 0.13, 9584.74, 150543.11, 10.2
40.54, 1060839.9, 27781.19, 7557.79, 4070.31, 9821501.72, 0.13, 9583.63, 150584.91, 10.2
40.55, 1060929.55, 27779.82, 7557.26, 4069.85, 9821373.77, 0.13, 9582.51, 150626.7, 10.2
40.56, 1061019.11, 27778.44, 7556.73, 4069.38, 9821245.89, 0.13, 9581.4, 150668.49, 10.2
40.57, 1061108.59, 27777.07, 7556.2, 4068.92, 9821118.11, 0.13, 9580.28, 150710.27, 10.21
40.58, 1061197.98, 27775.69, 7555.68, 4068.46, 9820990.41, 0.13, 9579.17, 150752.06, 10.21
40.59, 1061287.28, 27774.32, 7555.15, 4068.0, 9820862.79, 0.13, 9578.06, 150793.83, 10.21
40.6, 1061376.5, 27772.96, 7554.63, 4067.53, 9820735.26, 0.13, 9576.94, 150835.61, 10.22
40.61, 1061465.64, 27771.59, 7554.11, 4067.07, 9820607.82, 0.13, 9575.83, 150877.38, 10.22
40.620000000000005, 1061554.69, 27770.23, 7553.58, 4066.61, 9820480.46, 0.13, 9574.72, 150919.14, 10.22
40.629999999999995, 1061643.65, 27768.86, 7553.06, 4066.15, 9820353.19, 0.13, 9573.61, 150960.91, 10.23
40.64, 1061732.53, 27767.5, 7552.54, 4065.69, 9820226.0, 0.13, 9572.5, 151002.66, 10.23
40.65, 1061821.32, 27766.14, 7552.02, 4065.23, 9820098.9, 0.13, 9571.39, 151044.42, 10.23
40.66, 1061910.03, 27764.79, 7551.5, 4064.77, 9819971.88, 0.13, 9570.28, 151086.17, 10.24
40.67, 1061998.65, 27763.43, 7550.98, 4064.31, 9819844.95, 0.13, 9569.17, 151127.92, 10.24
40.68, 1062087.19, 27762.08, 7550.46, 4063.85, 9819718.1, 0.13, 9568.07, 151169.66, 10.24
40.69, 1062175.65, 27760.73, 7549.94, 4063.39, 9819591.34, 0.13, 9566.96, 151211.41, 10.24
40.7, 1062264.01, 27759.38, 7549.43, 4062.93, 9819464.66, 0.13, 9565.85, 151253.14, 10.25
40.71, 1062352.3, 27758.03, 7548.91, 4062.47, 9819338.07, 0.13, 9564.75, 151294.88, 10.25
40.72, 1062440.49, 27756.69, 7548.4, 4062.02, 9819211.56, 0.13, 9563.64, 151336.61, 10.25
40.730000000000004, 1062528.61, 27755.34, 7547.88, 4061.56, 9819085.14, 0.13, 9562.54, 151378.33, 10.26
40.739999999999995, 1062616.64, 27754.0, 7547.37, 4061.1, 9818958.8, 0.13, 9561.43, 151420.05, 10.26
40.75, 1062704.58, 27752.66, 7546.85, 4060.65, 9818832.55, 0.13, 9560.33, 151461.77, 10.26
40.760000000000005, 1062792.44, 27751.33, 7546.34, 4060.19, 9818706.38, 0.13, 9559.23, 151503.49, 10.27
40.769999999999996, 1062880.22, 27749.99, 7545.83, 4059.73, 9818580.29, 0.13, 9558.12, 151545.2, 10.27
40.78, 1062967.91, 27748.66, 7545.32, 4059.28, 9818454.29, 0.13, 9557.02, 151586.91, 10.27
40.79, 1063055.51, 27747.32, 7544.81, 4058.82, 9818328.38, 0.13, 9555.92, 151628.61, 10.28
40.8, 1063143.03, 27745.99, 7544.3, 4058.37, 9818202.55, 0.13, 9554.82, 151670.31, 10.28
40.81, 1063230.47, 27744.66, 7543.79, 4057.91, 9818076.8, 0.13, 9553.72, 151712.01, 10.28
40.82, 1063317.82, 27743.34, 7543.28, 4057.46, 9817951.14, 0.13, 9552.62, 151753.71, 10.28
40.83, 1063405.09, 27742.01, 7542.77, 4057.01, 9817825.57, 0.13, 9551.52, 151795.4, 10.29
40.84, 1063492.27, 27740.69, 7542.26, 4056.55, 9817700.07, 0.13, 9550.43, 151837.08, 10.29
40.85, 1063579.37, 27739.37, 7541.76, 4056.1, 9817574.66, 0.13, 9549.33, 151878.77, 10.29
40.86, 1063666.39, 27738.05, 7541.25, 4055.65, 9817449.34, 0.13, 9548.23, 151920.44, 10.3
40.870000000000005, 1063753.32, 27736.73, 7540.75, 4055.2, 9817324.1, 0.13, 9547.14, 151962.12, 10.3
40.879999999999995, 1063840.17, 27735.42, 7540.24, 4054.75, 9817198.94, 0.13, 9546.04, 152003.79, 10.3
40.89, 1063926.93, 27734.11, 7539.74, 4054.3, 9817073.87, 0.13, 9544.95, 152045.46, 10.31
40.9, 1064013.61, 27732.79, 7539.24, 4053.84, 9816948.88, 0.13, 9543.85, 152087.13, 10.31
40.91, 1064100.21, 27731.48, 7538.73, 4053.39, 9816823.98, 0.13, 9542.76, 152128.79, 10.31
40.92, 1064186.72, 27730.18, 7538.23, 4052.94, 9816699.16, 0.13, 9541.66, 152170.45, 10.31
40.93, 1064273.15, 27728.87, 7537.73, 4052.49, 9816574.42, 0.13, 9540.57, 152212.1, 10.32
40.94, 1064359.49, 27727.57, 7537.23, 4052.05, 9816449.77, 0.13, 9539.48, 152253.75, 10.32
40.95, 1064445.75, 27726.26, 7536.73, 4051.6, 9816325.2, 0.13, 9538.39, 152295.4, 10.32
40.96, 1064531.93, 27724.96, 7536.23, 4051.15, 9816200.72, 0.13, 9537.3, 152337.04, 10.33
40.97, 1064618.02, 27723.66, 7535.74, 4050.7, 9816076.31, 0.13, 9536.21, 152378.68, 10.33
40.980000000000004, 1064704.03, 27722.37, 7535.24, 4050.25, 9815952.0, 0.13, 9535.12, 152420.32, 10.33
40.989999999999995, 1064789.96, 27721.07, 7534.74, 4049.81, 9815827.76, 0.13, 9534.03, 152461.95, 10.34
41.0, 1064875.8, 27719.78, 7534.25, 4049.36, 9815703.61, 0.13, 9532.94, 152503.58, 10.34
41.010000000000005, 1064961.56, 27718.49, 7533.75, 4048.91, 9815579.54, 0.13, 9531.85, 152545.21, 10.34
41.019999999999996, 1065047.23, 27717.2, 7533.26, 4048.47, 9815455.56, 0.13, 9530.77, 152586.83, 10.35
41.03, 1065132.83, 27715.91, 7532.76, 4048.02, 9815331.66, 0.13, 9529.68, 152628.45, 10.35
41.04, 1065218.34, 27714.62, 7532.27, 4047.57, 9815207.84, 0.12, 9528.59, 152670.07, 10.35
41.05, 1065303.76, 27713.34, 7531.78, 4047.13, 9815084.11, 0.12, 9527.51, 152711.68, 10.35
41.06, 1065389.11, 27712.06, 7531.29, 4046.69, 9814960.45, 0.12, 9526.42, 152753.29, 10.36
41.07, 1065474.37, 27710.78, 7530.8, 4046.24, 9814836.89, 0.12, 9525.34, 152794.89, 10.36
41.08, 1065559.54, 27709.5, 7530.3, 4045.8, 9814713.4, 0.12, 9524.26, 152836.49, 10.36
41.09, 1065644.64, 27708.22, 7529.82, 4045.35, 9814590.0, 0.12, 9523.17, 152878.09, 10.37
41.1, 1065729.65, 27706.94, 7529.33, 4044.91, 9814466.68, 0.12, 9522.09, 152919.69, 10.37
41.11, 1065814.58, 27705.67, 7528.84, 4044.47, 9814343.44, 0.12, 9521.01, 152961.28, 10.37
41.120000000000005, 1065899.42, 27704.4, 7528.35, 4044.03, 9814220.29, 0.12, 9519.93, 153002.86, 10.38
41.129999999999995, 1065984.18, 27703.13, 7527.86, 4043.58, 9814097.22, 0.12, 9518.85, 153044.45, 10.38
41.14, 1066068.86, 27701.86, 7527.38, 4043.14, 9813974.23, 0.12, 9517.77, 153086.03, 10.38
41.15, 1066153.46, 27700.6, 7526.89, 4042.7, 9813851.32, 0.12, 9516.69, 153127.61, 10.38
41.16, 1066237.98, 27699.33, 7526.41, 4042.26, 9813728.5, 0.12, 9515.61, 153169.18, 10.39
41.17, 1066322.41, 27698.07, 7525.92, 4041.82, 9813605.76, 0.12, 9514.53, 153210.75, 10.39
41.18, 1066406.76, 27696.81, 7525.44, 4041.38, 9813483.1, 0.12, 9513.46, 153252.32, 10.39
41.19, 1066491.03, 27695.55, 7524.96, 4040.94, 9813360.53, 0.12, 9512.38, 153293.88, 10.4
41.2, 1066575.21, 27694.29, 7524.47, 4040.5, 9813238.04, 0.12, 9511.3, 153335.44, 10.4
41.21, 1066659.31, 27693.03, 7523.99, 4040.06, 9813115.63, 0.12, 9510.23, 153377.0, 10.4
41.22, 1066743.33, 27691.78, 7523.51, 4039.62, 9812993.3, 0.12, 9509.15, 153418.55, 10.41
41.230000000000004, 1066827.27, 27690.53, 7523.03, 4039.19, 9812871.05, 0.12, 9508.08, 153460.1, 10.41
41.239999999999995, 1066911.13, 27689.28, 7522.55, 4038.75, 9812748.89, 0.12, 9507.0, 153501.64, 10.41
41.25, 1066994.9, 27688.03, 7522.07, 4038.31, 9812626.81, 0.12, 9505.93, 153543.19, 10.42
41.260000000000005, 1067078.59, 27686.78, 7521.59, 4037.87, 9812504.81, 0.12, 9504.86, 153584.73, 10.42
41.269999999999996, 1067162.2, 27685.54, 7521.12, 4037.44, 9812382.89, 0.12, 9503.79, 153626.26, 10.42
41.28, 1067245.73, 27684.29, 7520.64, 4037.0, 9812261.06, 0.12, 9502.72, 153667.79, 10.42
41.29, 1067329.18, 27683.05, 7520.16, 4036.56, 9812139.3, 0.12, 9501.64, 153709.32, 10.43
41.3, 1067412.54, 27681.81, 7519.69, 4036.13, 9812017.63, 0.12, 9500.57, 153750.85, 10.43
41.31, 1067495.82, 27680.57, 7519.21, 4035.69, 9811896.04, 0.12, 9499.51, 153792.37, 10.43
41.32, 1067579.02, 27679.34, 7518.74, 4035.26, 9811774.54, 0.12, 9498.44, 153833.89, 10.44
41.33, 1067662.14, 27678.1, 7518.27, 4034.82, 9811653.11, 0.12, 9497.37, 153875.4, 10.44
41.34, 1067745.18, 27676.87, 7517.79, 4034.39, 9811531.77, 0.12, 9496.3, 153916.92, 10.44
41.35, 1067828.13, 27675.64, 7517.32, 4033.96, 9811410.5, 0.12, 9495.23, 153958.42, 10.45
41.36, 1067911.0, 27674.41, 7516.85, 4033.52, 9811289.32, 0.12, 9494.17, 153999.93, 10.45
41.370000000000005, 1067993.8, 27673.18, 7516.38, 4033.09, 9811168.22, 0.12, 9493.1, 154041.43, 10.45
41.379999999999995, 1068076.51, 27671.96, 7515.91, 4032.66, 9811047.21, 0.12, 9492.04, 154082.93, 10.45
41.39, 1068159.14, 27670.73, 7515.44, 4032.23, 9810926.27, 0.12, 9490.97, 154124.42, 10.46
41.4, 1068241.68, 27669.51, 7514.97, 4031.79, 9810805.42, 0.12, 9489.91, 154165.91, 10.46
41.41, 1068324.15, 27668.29, 7514.5, 4031.36, 9810684.64, 0.12, 9488.85, 154207.4, 10.46
41.42, 1068406.53, 27667.07, 7514.03, 4030.93, 9810563.95, 0.12, 9487.78, 154248.89, 10.47
41.43, 1068488.84, 27665.85, 7513.57, 4030.5, 9810443.34, 0.12, 9486.72, 154290.37, 10.47
41.44, 1068571.06, 27664.64, 7513.1, 4030.07, 9810322.81, 0.12, 9485.66, 154331.85, 10.47
41.45, 1068653.2, 27663.42, 7512.64, 4029.64, 9810202.36, 0.12, 9484.6, 154373.32, 10.48
41.46, 1068735.26, 27662.21, 7512.17, 4029.21, 9810081.99, 0.12, 9483.54, 154414.79, 10.48
41.47, 1068817.24, 27661.0, 7511.71, 4028.78, 9809961.71, 0.12, 9482.48, 154456.26, 10.48
41.480000000000004, 1068899.14, 27659.79, 7511.24, 4028.35, 9809841.5, 0.12, 9481.42, 154497.72, 10.48
41.489999999999995, 1068980.96, 27658.58, 7510.78, 4027.92, 9809721.38, 0.12, 9480.36, 154539.18, 10.49
41.5, 1069062.7, 27657.38, 7510.32, 4027.5, 9809601.33, 0.12, 9479.3, 154580.64, 10.49
41.510000000000005, 1069144.35, 27656.17, 7509.85, 4027.07, 9809481.37, 0.12, 9478.25, 154622.1, 10.49
41.519999999999996, 1069225.93, 27654.97, 7509.39, 4026.64, 9809361.49, 0.12, 9477.19, 154663.55, 10.5
41.53, 1069307.42, 27653.77, 7508.93, 4026.21, 9809241.68, 0.12, 9476.13, 154704.99, 10.5
41.54, 1069388.84, 27652.57, 7508.47, 4025.79, 9809121.96, 0.12, 9475.08, 154746.44, 10.5
41.55, 1069470.17, 27651.38, 7508.01, 4025.36, 9809002.32, 0.12, 9474.02, 154787.88, 10.51
41.56, 1069551.42, 27650.18, 7507.56, 4024.94, 9808882.76, 0.12, 9472.97, 154829.32, 10.51
41.57, 1069632.59, 27648.99, 7507.1, 4024.51, 9808763.29, 0.12, 9471.92, 154870.75, 10.51
41.58, 1069713.69, 27647.8, 7506.64, 4024.09, 9808643.89, 0.12, 9470.86, 154912.18, 10.52
41.59, 1069794.7, 27646.61, 7506.18, 4023.66, 9808524.57, 0.12, 9469.81, 154953.61, 10.52
41.6, 1069875.63, 27645.42, 7505.73, 4023.24, 9808405.33, 0.12, 9468.76, 154995.03, 10.52
41.61, 1069956.48, 27644.23, 7505.27, 4022.81, 9808286.17, 0.12, 9467.71, 155036.45, 10.52
41.620000000000005, 1070037.25, 27643.04, 7504.82, 4022.39, 9808167.09, 0.12, 9466.66, 155077.87, 10.53
41.629999999999995, 1070117.94, 27641.86, 7504.36, 4021.97, 9808048.1, 0.12, 9465.61, 155119.29, 10.53
41.64, 1070198.55, 27640.68, 7503.91, 4021.54, 9807929.18, 0.12, 9464.56, 155160.7, 10.53
41.65, 1070279.08, 27639.5, 7503.46, 4021.12, 9807810.34, 0.12, 9463.51, 155202.1, 10.54
41.66, 1070359.53, 27638.32, 7503.01, 4020.7, 9807691.59, 0.12, 9462.46, 155243.51, 10.54
41.67, 1070439.9, 27637.14, 7502.55, 4020.28, 9807572.91, 0.12, 9461.42, 155284.91, 10.54
41.68, 1070520.19, 27635.97, 7502.1, 4019.86, 9807454.31, 0.12, 9460.37, 155326.31, 10.55
41.69, 1070600.41, 27634.79, 7501.65, 4019.43, 9807335.8, 0.12, 9459.32, 155367.7, 10.55
41.7, 1070680.54, 27633.62, 7501.2, 4019.01, 9807217.36, 0.12, 9458.28, 155409.09, 10.55
41.71, 1070760.59, 27632.45, 7500.75, 4018.59, 9807099.0, 0.12, 9457.23, 155450.48, 10.55
41.72, 1070840.56, 27631.28, 7500.31, 4018.17, 9806980.72, 0.12, 9456.19, 155491.87, 10.56
41.730000000000004, 1070920.45, 27630.12, 7499.86, 4017.75, 9806862.52, 0.12, 9455.15, 155533.25, 10.56
41.739999999999995, 1071000.26, 27628.95, 7499.41, 4017.33, 9806744.41, 0.12, 9454.1, 155574.62, 10.56
41.75, 1071080.0, 27627.79, 7498.96, 4016.92, 9806626.37, 0.12, 9453.06, 155616.0, 10.57
41.760000000000005, 1071159.65, 27626.62, 7498.52, 4016.5, 9806508.41, 0.12, 9452.02, 155657.37, 10.57
41.769999999999996, 1071239.22, 27625.46, 7498.07, 4016.08, 9806390.53, 0.12, 9450.98, 155698.74, 10.57
41.78, 1071318.72, 27624.3, 7497.63, 4015.66, 9806272.73, 0.12, 9449.94, 155740.1, 10.58
41.79, 1071398.13, 27623.15, 7497.18, 4015.24, 9806155.01, 0.12, 9448.9, 155781.46, 10.58
41.8, 1071477.47, 27621.99, 7496.74, 4014.83, 9806037.36, 0.12, 9447.86, 155822.82, 10.58
41.81, 1071556.73, 27620.84, 7496.3, 4014.41, 9805919.8, 0.12, 9446.82, 155864.18, 10.58
41.82, 1071635.9, 27619.69, 7495.86, 4013.99, 9805802.32, 0.12, 9445.78, 155905.53, 10.59
41.83, 1071715.0, 27618.53, 7495.41, 4013.58, 9805684.91, 0.12, 9444.75, 155946.88, 10.59
41.84, 1071794.02, 27617.39, 7494.97, 4013.16, 9805567.59, 0.12, 9443.71, 155988.22, 10.59
41.85, 1071872.96, 27616.24, 7494.53, 4012.75, 9805450.34, 0.12, 9442.67, 156029.57, 10.6
41.86, 1071951.82, 27615.09, 7494.09, 4012.33, 9805333.17, 0.12, 9441.64, 156070.91, 10.6
41.870000000000005, 1072030.6, 27613.95, 7493.65, 4011.92, 9805216.09, 0.12, 9440.6, 156112.24, 10.6
41.879999999999995, 1072109.31, 27612.81, 7493.22, 4011.5, 9805099.08, 0.12, 9439.57, 156153.57, 10.61
41.89, 1072187.93, 27611.66, 7492.78, 4011.09, 9804982.14, 0.12, 9438.54, 156194.9, 10.61
41.9, 1072266.48, 27610.52, 7492.34, 4010.68, 9804865.29, 0.12, 9437.5, 156236.23, 10.61
41.91, 1072344.95, 27609.39, 7491.9, 4010.26, 9804748.52, 0.12, 9436.47, 156277.55, 10.61
41.92, 1072423.33, 27608.25, 7491.47, 4009.85, 9804631.83, 0.12, 9435.44, 156318.87, 10.62
41.93, 1072501.65, 27607.12, 7491.03, 4009.44, 9804515.21, 0.12, 9434.41, 156360.19, 10.62
41.94, 1072579.88, 27605.98, 7490.6, 4009.03, 9804398.67, 0.12, 9433.38, 156401.5, 10.62
41.95, 1072658.03, 27604.85, 7490.16, 4008.62, 9804282.21, 0.12, 9432.35, 156442.81, 10.63
41.96, 1072736.1, 27603.72, 7489.73, 4008.2, 9804165.83, 0.12, 9431.32, 156484.12, 10.63
41.97, 1072814.1, 27602.59, 7489.3, 4007.79, 9804049.53, 0.12, 9430.29, 156525.42, 10.63
41.980000000000004, 1072892.02, 27601.47, 7488.86, 4007.38, 9803933.31, 0.12, 9429.26, 156566.72, 10.64
41.989999999999995, 1072969.86, 27600.34, 7488.43, 4006.97, 9803817.16, 0.12, 9428.23, 156608.02, 10.64
42.0, 1073047.62, 27599.22, 7488.0, 4006.56, 9803701.09, 0.12, 9427.21, 156649.31, 10.64
42.01, 1073125.3, 27598.1, 7487.57, 4006.15, 9803585.11, 0.12, 9426.18, 156690.6, 10.64
42.02, 1073202.91, 27596.97, 7487.14, 4005.75, 9803469.19, 0.12, 9425.16, 156731.89, 10.65
42.03, 1073280.44, 27595.86, 7486.71, 4005.34, 9803353.36, 0.12, 9424.13, 156773.17, 10.65
42.04, 1073357.89, 27594.74, 7486.28, 4004.93, 9803237.61, 0.12, 9423.11, 156814.45, 10.65
42.05, 1073435.26, 27593.62, 7485.85, 4004.52, 9803121.93, 0.12, 9422.08, 156855.73, 10.66
42.06, 1073512.55, 27592.51, 7485.43, 4004.11, 9803006.33, 0.12, 9421.06, 156897.01, 10.66
42.07, 1073589.77, 27591.4, 7485.0, 4003.71, 9802890.81, 0.12, 9420.04, 156938.28, 10.66
42.08, 1073666.9, 27590.28, 7484.57, 4003.3, 9802775.37, 0.12, 9419.02, 156979.55, 10.67
42.09, 1073743.96, 27589.18, 7484.15, 4002.89, 9802660.0, 0.12, 9417.99, 157020.81, 10.67
42.1, 1073820.95, 27588.07, 7483.72, 4002.49, 9802544.71, 0.12, 9416.97, 157062.07, 10.67
42.11, 1073897.85, 27586.96, 7483.3, 4002.08, 9802429.5, 0.12, 9415.95, 157103.33, 10.68
42.12, 1073974.68, 27585.86, 7482.87, 4001.68, 9802314.37, 0.12, 9414.93, 157144.59, 10.68
42.13, 1074051.43, 27584.75, 7482.45, 4001.27, 9802199.32, 0.12, 9413.92, 157185.84, 10.68
42.14, 1074128.1, 27583.65, 7482.03, 4000.87, 9802084.34, 0.12, 9412.9, 157227.09, 10.68
42.15, 1074204.69, 27582.55, 7481.6, 4000.46, 9801969.44, 0.12, 9411.88, 157268.34, 10.69
42.16, 1074281.21, 27581.45, 7481.18, 4000.06, 9801854.62, 0.12, 9410.86, 157309.58, 10.69
42.17, 1074357.65, 27580.36, 7480.76, 3999.65, 9801739.87, 0.12, 9409.85, 157350.82, 10.69
42.18, 1074434.01, 27579.26, 7480.34, 3999.25, 9801625.2, 0.12, 9408.83, 157392.06, 10.7
42.19, 1074510.3, 27578.17, 7479.92, 3998.85, 9801510.61, 0.12, 9407.82, 157433.29, 10.7
42.2, 1074586.51, 27577.07, 7479.5, 3998.45, 9801396.1, 0.12, 9406.8, 157474.52, 10.7
42.21, 1074662.64, 27575.98, 7479.08, 3998.04, 9801281.66, 0.12, 9405.79, 157515.75, 10.71
42.22, 1074738.69, 27574.89, 7478.67, 3997.64, 9801167.31, 0.12, 9404.78, 157556.97, 10.71
42.23, 1074814.67, 27573.81, 7478.25, 3997.24, 9801053.02, 0.12, 9403.76, 157598.2, 10.71
42.24, 1074890.57, 27572.72, 7477.83, 3996.84, 9800938.82, 0.12, 9402.75, 157639.41, 10.71
42.25, 1074966.39, 27571.63, 7477.41, 3996.44, 9800824.69, 0.12, 9401.74, 157680.63, 10.72
42.26, 1075042.14, 27570.55, 7477.0, 3996.04, 9800710.64, 0.12, 9400.73, 157721.84, 10.72
42.27, 1075117.81, 27569.47, 7476.58, 3995.64, 9800596.66, 0.12, 9399.72, 157763.05, 10.72
42.28, 1075193.4, 27568.39, 7476.17, 3995.24, 9800482.77, 0.12, 9398.71, 157804.26, 10.73
42.29, 1075268.92, 27567.31, 7475.75, 3994.84, 9800368.94, 0.12, 9397.7, 157845.46, 10.73
42.3, 1075344.36, 27566.23, 7475.34, 3994.44, 9800255.2, 0.12, 9396.69, 157886.66, 10.73
42.31, 1075419.72, 27565.16, 7474.93, 3994.04, 9800141.53, 0.12, 9395.69, 157927.85, 10.74
42.32, 1075495.01, 27564.08, 7474.52, 3993.64, 9800027.94, 0.12, 9394.68, 157969.05, 10.74
42.33, 1075570.22, 27563.01, 7474.1, 3993.24, 9799914.43, 0.12, 9393.67, 158010.24, 10.74
